Cycle,District,Jurisdiction,Name,Path,Race,Station
2014,,Non-Candidate Issue Ads,Young Guns Network,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/Non-Candidate Issue Ads/Young Guns Network,,KPHO-TV
2014,,State,Brnovich,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/State/Attorney General/Brnovich,Attorney General,KPHO-TV
2014,,State,Horne,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/State/Attorney General/Horne,Attorney General,KPHO-TV
2014,,State,Rotellini,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/State/Attorney General/Rotellini,Attorney General,KPHO-TV
2014,,State,Brnovich,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/State/Attorney General/Brnovich,Governor,KPHO-TV
2014,,State,Horne,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/State/Attorney General/Horne,Governor,KPHO-TV
2014,,State,Rotellini,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/State/Attorney General/Rotellini,Governor,KPHO-TV
2014,,State,Brnovich,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/State/Attorney General/Brnovich,Secretary of State,KPHO-TV
2014,,State,Horne,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/State/Attorney General/Horne,Secretary of State,KPHO-TV
2014,,State,Rotellini,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/State/Attorney General/Rotellini,Secretary of State,KPHO-TV
2014,,State,Brnovich,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/State/Attorney General/Brnovich,Superindintendent of Public Education,KPHO-TV
2014,,State,Horne,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/State/Attorney General/Horne,Superindintendent of Public Education,KPHO-TV
2014,,State,Rotellini,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KPHO-TV/Political Files/2014/State/Attorney General/Rotellini,Superindintendent of Public Education,KPHO-TV
2014,,Local,ADELSTEINLISTON,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTAZ/Political Files/2014/Local/ADELSTEINLISTON,,KTAZ
2014,,Local,FELECIA ROTELLINI,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTAZ/Political Files/2014/Local/FELECIA ROTELLINI,,KTAZ
2014,AZ-01,Federal,ANDY TOBIN FOR CONGRESS,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/Federal/US House/AZ-01/ANDY TOBIN FOR CONGRESS,,KTVK
2014,AZ-01,Federal,DCCC KIRKPATRACK FOR CONGRESS,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/Federal/US House/AZ-01/DCCC KIRKPATRACK FOR CONGRESS,,KTVK
2014,AZ-01,Federal,KIRKPATRICK FOR CONGRESS,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/Federal/US House/AZ-01/KIRKPATRICK FOR CONGRESS,,KTVK
2014,AZ-01,Federal,NRCCTOBIN R CON AZ,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/Federal/US House/AZ-01/NRCCTOBIN R CON AZ,,KTVK
2014,AZ-09,Federal,SINEMA FOR CONGRESS,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/Federal/US House/AZ-09/SINEMA FOR CONGRESS,,KTVK
2014,AZ-09,Federal,WENDY ROGERS FOR CONGRESS,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/Federal/US House/AZ-09/WENDY ROGERS FOR CONGRESS,,KTVK
2014,,Non-Candidate Issue Ads,60 PLUS ASSOCIATION,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/Non-Candidate Issue Ads/60 PLUS ASSOCIATION,,KTVK
2014,,Non-Candidate Issue Ads,ALLIANCE FOR SOLAR CHOICE,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/Non-Candidate Issue Ads/ALLIANCE FOR SOLAR CHOICE,,KTVK
2014,,Non-Candidate Issue Ads,AMERICAN ACTION NETWORK,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/Non-Candidate Issue Ads/AMERICAN ACTION NETWORK,,KTVK
2014,,Non-Candidate Issue Ads,AMERICAN ENCORE,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/Non-Candidate Issue Ads/AMERICAN ENCORE,,KTVK
2014,,Non-Candidate Issue Ads,ARIZONAS LEGACY,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/Non-Candidate Issue Ads/ARIZONAS LEGACY,,KTVK
2014,,Non-Candidate Issue Ads,AZ ASSC REALTORS LDSHP,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/Non-Candidate Issue Ads/AZ ASSC REALTORS LDSHP,,KTVK
2014,,Non-Candidate Issue Ads,AZ BUSINESS COALITION,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/Non-Candidate Issue Ads/AZ BUSINESS COALITION,,KTVK
2014,,Non-Candidate Issue Ads,BETTER LEADERS FOR ARIZONA,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/Non-Candidate Issue Ads/BETTER LEADERS FOR ARIZONA,,KTVK
2014,,Non-Candidate Issue Ads,CITIZENS PHX PENSION,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/Non-Candidate Issue Ads/CITIZENS PHX PENSION,,KTVK
2014,,Non-Candidate Issue Ads,CONSERVATIVE LEADERSHIP FOR AZ,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/Non-Candidate Issue Ads/CONSERVATIVE LEADERSHIP FOR AZ,,KTVK
2014,,Non-Candidate Issue Ads,DCCC 2014,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/Non-Candidate Issue Ads/DCCC 2014,,KTVK
2014,,Non-Candidate Issue Ads,FIREFIGHTERS IN OPP OF PROP 487,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/Non-Candidate Issue Ads/FIREFIGHTERS IN OPP OF PROP 487,,KTVK
2014,,Non-Candidate Issue Ads,FREE ENTERPRISE CLUB,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/Non-Candidate Issue Ads/FREE ENTERPRISE CLUB,,KTVK
2014,,Non-Candidate Issue Ads,GRAND CANYON COMM JUSTICE FAIRNESS,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/Non-Candidate Issue Ads/GRAND CANYON COMM JUSTICE FAIRNESS,,KTVK
2014,,Non-Candidate Issue Ads,HOUSE MAJORITY PAC,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/Non-Candidate Issue Ads/HOUSE MAJORITY PAC,,KTVK
2014,,Non-Candidate Issue Ads,NRCC 2014,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/Non-Candidate Issue Ads/NRCC 2014,,KTVK
2014,,Non-Candidate Issue Ads,PATRIOT MAJORITY USA,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/Non-Candidate Issue Ads/PATRIOT MAJORITY USA,,KTVK
2014,,Non-Candidate Issue Ads,REPUB ATTY GEN ASSOC,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/Non-Candidate Issue Ads/REPUB ATTY GEN ASSOC,,KTVK
2014,,Non-Candidate Issue Ads,RESTORE AZS FUTURE,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/Non-Candidate Issue Ads/RESTORE AZS FUTURE,,KTVK
2014,,Non-Candidate Issue Ads,RESTORE EDU FUND NOW,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/Non-Candidate Issue Ads/RESTORE EDU FUND NOW,,KTVK
2014,,Non-Candidate Issue Ads,REVITALIZE ARIZONA,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/Non-Candidate Issue Ads/REVITALIZE ARIZONA,,KTVK
2014,,Non-Candidate Issue Ads,RGA ARIZONA PAC,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/Non-Candidate Issue Ads/RGA ARIZONA PAC,,KTVK
2014,,Non-Candidate Issue Ads,SAVE OUR FUTURE NOW,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/Non-Candidate Issue Ads/SAVE OUR FUTURE NOW,,KTVK
2014,,Non-Candidate Issue Ads,STAND FOR CHILDREN,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/Non-Candidate Issue Ads/STAND FOR CHILDREN,,KTVK
2014,,Non-Candidate Issue Ads,STAND FOR CHILDREN SRCP,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/Non-Candidate Issue Ads/STAND FOR CHILDREN SRCP,,KTVK
2014,,Non-Candidate Issue Ads,US CHAMBER OF COMMERCE,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/Non-Candidate Issue Ads/US CHAMBER OF COMMERCE,,KTVK
2014,,Non-Candidate Issue Ads,YES ON 480,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/Non-Candidate Issue Ads/YES ON 480,,KTVK
2014,,Non-Candidate Issue Ads,YOUNG GUNS,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/Non-Candidate Issue Ads/YOUNG GUNS,,KTVK
2014,,State,F ROTELLINI AG,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/State/ATTORNEY GENERAL/F ROTELLINI AG,ATTORNEY GENERAL,KTVK
2014,,State,MARK BRNOVICH,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/State/ATTORNEY GENERAL/MARK BRNOVICH,ATTORNEY GENERAL,KTVK
2014,,State,TOM HORNE AG,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/State/ATTORNEY GENERAL/TOM HORNE AG,ATTORNEY GENERAL,KTVK
2014,,State,F ROTELLINI AG,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/State/ATTORNEY GENERAL/F ROTELLINI AG,AZ SUPERINTENDENT,KTVK
2014,,State,MARK BRNOVICH,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/State/ATTORNEY GENERAL/MARK BRNOVICH,AZ SUPERINTENDENT,KTVK
2014,,State,TOM HORNE AG,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/State/ATTORNEY GENERAL/TOM HORNE AG,AZ SUPERINTENDENT,KTVK
2014,,State,F ROTELLINI AG,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/State/ATTORNEY GENERAL/F ROTELLINI AG,Governor,KTVK
2014,,State,MARK BRNOVICH,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/State/ATTORNEY GENERAL/MARK BRNOVICH,Governor,KTVK
2014,,State,TOM HORNE AG,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/State/ATTORNEY GENERAL/TOM HORNE AG,Governor,KTVK
2014,,State,F ROTELLINI AG,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/State/ATTORNEY GENERAL/F ROTELLINI AG,SECRETARY OF STATE,KTVK
2014,,State,MARK BRNOVICH,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/State/ATTORNEY GENERAL/MARK BRNOVICH,SECRETARY OF STATE,KTVK
2014,,State,TOM HORNE AG,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2014/State/ATTORNEY GENERAL/TOM HORNE AG,SECRETARY OF STATE,KTVK
2014,,Non-Candidate Issue Ads,AZ Association of Realtors Leadership Committee,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVW-DT/Political Files/2014/Non-Candidate Issue Ads/AZ Association of Realtors Leadership Committee,,KTVW-DT
2014,,Non-Candidate Issue Ads,Political Invoices,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVW-DT/Political Files/2014/Non-Candidate Issue Ads/Political Invoices,,KTVW-DT
2014,,Non-Candidate Issue Ads,Revitalize AZ,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVW-DT/Political Files/2014/Non-Candidate Issue Ads/Revitalize AZ,,KTVW-DT
2014,,Non-Candidate Issue Ads,RGA ARIZONA PAC,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVW-DT/Political Files/2014/Non-Candidate Issue Ads/RGA ARIZONA PAC,,KTVW-DT
2014,,State,Attorney General- Democratic,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVW-DT/Political Files/2014/State/Arizona/Attorney General- Democratic,Arizona,KTVW-DT
2014,,State,Michele Reagan,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVW-DT/Political Files/2014/State/Arizona/Michele Reagan,Arizona,KTVW-DT
2014,,State,Political Invoices,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVW-DT/Political Files/2014/State/Arizona/Political Invoices,Arizona,KTVW-DT
2014,,State,Revitalize AZ - Fred Duval,/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVW-DT/Political Files/2014/State/Arizona/Revitalize AZ - Fred Duval,Arizona,KTVW-DT
