Path,Result
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 08/HIRAL TIPRNENI DCONGRESS/873932.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 08/HIRAL TIPRNENI DCONGRESS/874871 REV 1.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 08/HIRAL TIPRNENI DCONGRESS/874871.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 08/HIRAL TIPRNENI DCONGRESS/875094 Rev 1.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 08/HIRAL TIPRNENI DCONGRESS/875094.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 08/HIRAL TIPRNENI DCONGRESS/875596.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 08/HIRAL TIPRNENI DCONGRESS/876376.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 08/HIRAL TIPRNENI DCONGRESS/876587 REV 1.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 08/HIRAL TIPRNENI DCONGRESS/876587 Rev 2.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 08/HIRAL TIPRNENI DCONGRESS/876587.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 08/HIRAL TIPRNENI DCONGRESS/876728.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 08/HIRAL TIPRNENI DCONGRESS/877001.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 08/HIRAL TIPRNENI DCONGRESS/902772.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 08/HIRAL TIPRNENI DCONGRESS/904606.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 08/HIRAL TIPRNENI DCONGRESS/907037.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 08/HIRAL TIPRNENI DCONGRESS/908408.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 08/HIRAL TIPRNENI DCONGRESS/910216.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 08/HIRAL TIPRNENI DCONGRESS/911371.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 08/HIRAL TIPRNENI DCONGRESS/NAB - GENERAL HIRAL TIPRNENI.pdf,File not OCRd
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 08/HIRAL TIPRNENI DCONGRESS/NAB - HIRAL TIPRNENI.pdf,File not OCRd
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 08/HIRAL TIPRNENI DCONGRESS/TIPIRNENI APRIL INVOICES.pdf,File not OCRd
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 08/HIRAL TIPRNENI DCONGRESS/TIPIRNENI GENERAL ELECTION INVOICES.pdf,File not OCRd
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 08/HIRAL TIPRNENI DCONGRESS/TIPIRNENI MARCH INVOICES.pdf,File not OCRd
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 08/LESKO FOR CONGRESS - AZ REPUBLICAN PARTY/908908.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 08/LESKO FOR CONGRESS - AZ REPUBLICAN PARTY/INVOICE 908908-1.pdf,Not an order file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 08/LESKO FOR CONGRESS - AZ REPUBLICAN PARTY/NAB - LESKO FOR CONGRESS - AZ REPUBLICAN PARTY.pdf,File not OCRd
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 09/GREG STANTON D CONGRESS AZ 09/900810.pdf,Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 09/GREG STANTON D CONGRESS AZ 09/900811 Rev 2.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 09/GREG STANTON D CONGRESS AZ 09/900811 Rev 3.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 09/GREG STANTON D CONGRESS AZ 09/900811.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 09/GREG STANTON D CONGRESS AZ 09/901741 Rev 1.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 09/GREG STANTON D CONGRESS AZ 09/901741.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 09/GREG STANTON D CONGRESS AZ 09/902358 Rev 1.pdf,Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 09/GREG STANTON D CONGRESS AZ 09/902358 Rev 2.pdf,Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 09/GREG STANTON D CONGRESS AZ 09/902358.pdf,Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 09/GREG STANTON D CONGRESS AZ 09/904399.pdf,Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 09/GREG STANTON D CONGRESS AZ 09/906922.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 09/GREG STANTON D CONGRESS AZ 09/908404.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 09/GREG STANTON D CONGRESS AZ 09/908764.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 09/GREG STANTON D CONGRESS AZ 09/NAB 1.pdf,File not OCRd
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 09/GREG STANTON D CONGRESS AZ 09/NAB 2.pdf,File not OCRd
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 09/GREG STANTON D CONGRESS AZ 09/STANTON FOR CONGRESS GENERAL ELECTION INVOICES.pdf,File not OCRd
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 09/STEVE FERRARA FOR CONGRESS AZ 09/903375 Rev 1.pdf,Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 09/STEVE FERRARA FOR CONGRESS AZ 09/903375.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 09/STEVE FERRARA FOR CONGRESS AZ 09/903377 Rev 1.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 09/STEVE FERRARA FOR CONGRESS AZ 09/903377.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 09/STEVE FERRARA FOR CONGRESS AZ 09/903381 Rev 1.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 09/STEVE FERRARA FOR CONGRESS AZ 09/903381 Rev 2.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 09/STEVE FERRARA FOR CONGRESS AZ 09/903381.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 09/STEVE FERRARA FOR CONGRESS AZ 09/903383.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 09/STEVE FERRARA FOR CONGRESS AZ 09/907071 Rev 1.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 09/STEVE FERRARA FOR CONGRESS AZ 09/907071.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 09/STEVE FERRARA FOR CONGRESS AZ 09/NAB STEVE FERRARA (1).pdf,File not OCRd
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 09/STEVE FERRARA FOR CONGRESS AZ 09/NAB STEVE FERRARA (2)pdf.pdf,File not OCRd
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US House/AZ 09/STEVE FERRARA FOR CONGRESS AZ 09/STEVE FERRARA FOR CONGRESS GENERAL ELECTION INVOICES.pdf,File not OCRd
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/DSCC SINEMA FOR ARIZONA/905622 Rev 1.pdf,Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/DSCC SINEMA FOR ARIZONA/905622.pdf,Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/DSCC SINEMA FOR ARIZONA/910354.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/DSCC SINEMA FOR ARIZONA/INVOICES GENERAL ELECTION.pdf,File not OCRd
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/DSCC SINEMA FOR ARIZONA/NAB - DSCC SINEMA FOR ARIZONA.pdf,File not OCRd
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/DSCC SINEMA FOR ARIZONA/NAB - DSCC SINEMA ORDER 910354.pdf,File not OCRd
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/MCSALLY FOR US SENATE/894869 Rev 1.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/MCSALLY FOR US SENATE/894869 REV 2.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/MCSALLY FOR US SENATE/894869 Rev 3.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/MCSALLY FOR US SENATE/894869.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/MCSALLY FOR US SENATE/895165 Rev 1.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/MCSALLY FOR US SENATE/895165 REV 2.pdf,Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/MCSALLY FOR US SENATE/895165 Rev 3.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/MCSALLY FOR US SENATE/895165.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/MCSALLY FOR US SENATE/896169.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/MCSALLY FOR US SENATE/898632 Rev 1.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/MCSALLY FOR US SENATE/898632.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/MCSALLY FOR US SENATE/899880 Rev 1.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/MCSALLY FOR US SENATE/899880.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/MCSALLY FOR US SENATE/901049 Rev 1.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/MCSALLY FOR US SENATE/901049 Rev 2.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/MCSALLY FOR US SENATE/901049.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/MCSALLY FOR US SENATE/902984.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/MCSALLY FOR US SENATE/907793 Rev 1.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/MCSALLY FOR US SENATE/907793.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/MCSALLY FOR US SENATE/909683.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/MCSALLY FOR US SENATE/910290.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/MCSALLY FOR US SENATE/910639.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/MCSALLY FOR US SENATE/910678.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/MCSALLY FOR US SENATE/911777.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/MCSALLY FOR US SENATE/INVOICES  2.pdf,File not OCRd
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/MCSALLY FOR US SENATE/INVOICES 1.pdf,File not OCRd
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/MCSALLY FOR US SENATE/NAB MCSALLEY GENERAL.pdf,File not OCRd
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/MCSALLY FOR US SENATE/NAB MCSALLEY PRIMARY.pdf,File not OCRd
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/NRSC MCSALLY FOR US SENATE/903489 Rev 1.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/NRSC MCSALLY FOR US SENATE/903489.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/NRSC MCSALLY FOR US SENATE/903603 Rev 1.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/NRSC MCSALLY FOR US SENATE/903603.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/NRSC MCSALLY FOR US SENATE/907270.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/NRSC MCSALLY FOR US SENATE/INVOICES GENERAL.pdf,File not OCRd
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/NRSC MCSALLY FOR US SENATE/NAB - NRSC MCSALLY.pdf,File not OCRd
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/874522.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/874750 Rev 1.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/874750.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/874786 REV 1.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/874786.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/874796 Rev 1.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/874796.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/879127.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/879330.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/881339 REV 1.pdf,Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/881339.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/881348.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/882971.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/882976 rev 1.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/882976.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/885661.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/885804 Rev 1.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/890255.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/891826 REV 1.pdf,Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/891826 Rev 2.pdf,Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/891826 Rev 3.pdf,Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/891826.pdf,Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/892408 Rev 1.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/892408 Rev 2.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/892408.pdf,Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/893409 Rev 1.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/893409.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/893946 REV 1.pdf,Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/893946 REV 2.pdf,Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/893946 Rev 3.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/893946 Rev 4.pdf,Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/893946 Rev 5.pdf,Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/893946.pdf,Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/893949 REV 1.pdf,Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/893949 Rev 3.pdf,Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/893949 Rev 4.pdf,Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/893949.pdf,Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/894051 REV 1.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/894051 REV 2.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/894051 Rev 3.pdf,Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/894051 Rev 4.pdf,Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/894051 Rev 5.pdf,Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/894051.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/894218 REV 1.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/894218 REV 2.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/894218 Rev 3.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/894218 Rev 4.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/894218 Rev 5.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/894218 Rev 6.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/894218 Rev 7.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/894218.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/894689.pdf,Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/895836 Rev 1.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/895836.pdf,Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/KTVK/Political Files/2018/Federal/US Senate/SINEMA FOR ARIZONA/896959.pdf,Success
