Committee,Date,Program,Rate,Station,Cycle
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-12,M-F6-6:30am,$35000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-13,M-F6-6:30am,$35000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-06-30,Sat530pmNews,$25000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-07,Sat530pmNews,$13500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-06-30,Sat9-9:30pmNews,$22500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-07,Sat9-9:30pmNews,$22500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-06-30,Sat10-1030pmNews,$20000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-07,Sat10-1030pmNews,$20000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-01,Sun9-9:30am,$55000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-08,Sun9-9:30am,$55000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-08,Sun5pmNews,$13500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-01,Sun5:30-6pmPoliticsUnplugged,$7500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-01,Sun6pmNews,$15000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-08,Sun6pmNews,$7500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-01,Sun9-9:30pm,$25000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-08,Sun9-9:30pm,$25000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-02,M-F8-8:30am,$32500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-03,M-F8-8:30am,$32500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-04,M-F8-8:30am,$32500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-05,M-F8-8:30am,$32500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-06,M-F8-8:30am,$32500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-09,M-F8-8:30am,$32500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-10,M-F8-8:30am,$32500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-11,M-F8-8:30am,$32500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-12,M-F8-8:30am,$32500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-13,M-F8-8:30am,$32500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-01,Sun10-1030pNews,$20000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-08,Sun10-1030pNews,$20000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-06-26,M-F9-9:30am,$35000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-06-27,M-F9-9:30am,$35000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-06-28,M-F9-9:30am,$35000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-06-29,M-F9-9:30am,$35000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-02,M-F9-9:30am,$17500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-03,M-F9-9:30am,$17500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-04,M-F9-9:30am,$17500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-05,M-F9-9:30am,$17500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-06,M-F9-9:30am,$17500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-09,M-F9-9:30am,$17500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-10,M-F9-9:30am,$17500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-11,M-F9-9:30am,$17500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-12,M-F9-9:30am,$17500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-13,M-F9-9:30am,$17500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-02,M-F4pmNews,$22500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-03,M-F4pmNews,$22500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-04,M-F4pmNews,$22500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-05,M-F4pmNews,$22500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-06,M-F4pmNews,$22500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-09,M-F4pmNews,$22500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-10,M-F4pmNews,$22500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-11,M-F4pmNews,$22500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-12,M-F4pmNews,$22500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-13,M-F4pmNews,$22500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-06-26,M-F4pmNews,$45000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-06-27,M-F4pmNews,$45000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-06-28,M-F4pmNews,$45000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-06-29,M-F4pmNews,$45000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-02,M-F5-5:30pmNews,$55000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-03,M-F5-5:30pmNews,$55000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-04,M-F5-5:30pmNews,$55000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-05,M-F5-5:30pmNews,$55000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-06,M-F5-5:30pmNews,$55000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-09,M-F5-5:30pmNews,$55000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-10,M-F5-5:30pmNews,$55000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-11,M-F5-5:30pmNews,$55000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-12,M-F5-5:30pmNews,$55000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-13,M-F5-5:30pmNews,$55000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-02,M-F530-6pmNews,$35000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-03,M-F530-6pmNews,$35000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-04,M-F530-6pmNews,$35000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-05,M-F530-6pmNews,$35000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-06,M-F530-6pmNews,$35000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-09,M-F530-6pmNews,$35000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-10,M-F530-6pmNews,$35000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-11,M-F530-6pmNews,$35000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-12,M-F530-6pmNews,$35000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-13,M-F530-6pmNews,$35000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-06-28,M-F5-5:30pmNews,$65000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-06-29,M-F5-5:30pmNews,$65000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-02,M-F6-6:30pmNews,$37500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-03,M-F6-6:30pmNews,$37500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-04,M-F6-6:30pmNews,$37500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-05,M-F6-6:30pmNews,$37500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-06,M-F6-6:30pmNews,$37500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-09,M-F6-6:30pmNews,$37500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-10,M-F6-6:30pmNews,$37500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-11,M-F6-6:30pmNews,$37500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-12,M-F6-6:30pmNews,$37500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-13,M-F6-6:30pmNews,$37500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-06-30,Sat8-8:30am,$60000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-06-30,Sat8:30-9am,$60000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-09,M-F7-7:30pmWheelofFortune,$50000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-10,M-F7-7:30pmWheelofFortune,$50000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-11,M-F7-7:30pmWheelofFortune,$50000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-12,M-F7-7:30pmWheelofFortune,$50000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-13,M-F7-7:30pmWheelofFortune,$50000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-16,M-F6-6:30am,$65000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-17,M-F6-6:30am,$65000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-18,M-F6-6:30am,$65000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-19,M-F6-6:30am,$65000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-20,M-F6-6:30am,$65000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-16,M-F7:30-8am,$40000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-17,M-F7:30-8am,$40000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-18,M-F7:30-8am,$40000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-19,M-F7:30-8am,$40000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-20,M-F7:30-8am,$40000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-16,M-F8-8:30am,$60000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-17,M-F8-8:30am,$60000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-18,M-F8-8:30am,$60000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-19,M-F8-8:30am,$60000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-20,M-F8-8:30am,$60000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-16,M-F9:30-10am,$17500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-17,M-F9:30-10am,$17500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-18,M-F9:30-10am,$17500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-19,M-F9:30-10am,$17500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-20,M-F9:30-10am,$17500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-16,M-F430-5pmNews,$47500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-17,M-F430-5pmNews,$47500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-18,M-F430-5pmNews,$47500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-19,M-F430-5pmNews,$47500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-20,M-F430-5pmNews,$47500,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-16,M-F5-5:30pmNews,$65000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-17,M-F5-5:30pmNews,$65000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-18,M-F5-5:30pmNews,$65000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-19,M-F5-5:30pmNews,$65000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-20,M-F5-5:30pmNews,$65000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-16,M-F530-6pmNews,$65000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-17,M-F530-6pmNews,$65000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-18,M-F530-6pmNews,$65000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-19,M-F530-6pmNews,$65000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-20,M-F530-6pmNews,$65000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-16,WheelofFortune,$95000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-17,WheelofFortune,$95000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-18,WheelofFortune,$95000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-19,WheelofFortune,$95000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-20,WheelofFortune,$95000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-16,Jeopardy,"$1,30000",KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-17,Jeopardy,"$1,30000",KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-18,Jeopardy,"$1,30000",KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-19,Jeopardy,"$1,30000",KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-20,Jeopardy,"$1,30000",KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-16,M-F8-830pmNews,$50000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-17,M-F8-830pmNews,$50000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-18,M-F8-830pmNews,$50000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-19,M-F8-830pmNews,$50000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-20,M-F8-830pmNews,$50000,KTVK,2018
STEVE GAYNOR FOR AZ SEC OF STATE,2018-07-16,M-F9-9:30pNews,$75000,KTVK,2018
