Path,Result
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KUTP/Political Files/2018/State/Katie Hobbs For SOS/KUTP -- Katie Hobbs For SOS -- 821648.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KUTP/Political Files/2018/State/Steve Farley for Governor/Farley for Governor cover sheet.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KUTP/Political Files/2018/State/Steve Farley for Governor/Farley for Governor NAB.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KUTP/Political Files/2018/State/Steve Farley for Governor/KUTP -- Farley for Governor -- 795413.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KUTP/Political Files/2018/State/Steve Farley for Governor/KUTP -- Farley for Governor -- 796584.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KUTP/Political Files/2018/State/Steve Farley for Governor/KUTP -- Farley for Governor -- 798504.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KUTP/Political Files/2018/State/Steve Gaynor for AZ SOS/KUTP - Steve Gaynor -- 794107.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KUTP/Political Files/2018/State/Steve Gaynor for AZ SOS/KUTP - Steve Gaynor -- 797045.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KUTP/Political Files/2018/State/Steve Gaynor for AZ SOS/KUTP - Steve Gaynor --818650.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KUTP/Political Files/2018/State/Steve Gaynor for AZ SOS/KUTP -- Steve Gaynor -- 7844529.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KUTP/Political Files/2018/State/Steve Gaynor for AZ SOS/KUTP -- Steve Gaynor -- 784597.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KUTP/Political Files/2018/State/Steve Gaynor for AZ SOS/KUTP -- Steve Gaynor -- 784599.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KUTP/Political Files/2018/State/Steve Gaynor for AZ SOS/KUTP -- Steve Gaynor -- 792429.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KUTP/Political Files/2018/State/Steve Gaynor for AZ SOS/KUTP -- Steve Gaynor -- 794068.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KUTP/Political Files/2018/State/Steve Gaynor for AZ SOS/KUTP -- Steve Gaynor -- 810592.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KUTP/Political Files/2018/State/Steve Gaynor for AZ SOS/KUTP -- Steve Gaynor -- 813322.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KUTP/Political Files/2018/State/Steve Gaynor for AZ SOS/KUTP -- Steve Gaynor -- 817216.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KUTP/Political Files/2018/State/Steve Gaynor for AZ SOS/KUTP -- Steve Gaynor -- 817226.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KUTP/Political Files/2018/State/Steve Gaynor for AZ SOS/KUTP -- Steve Gaynor -- 818640.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KUTP/Political Files/2018/State/Steve Gaynor for AZ SOS/KUTP -- Steve Gaynor -- 820100.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KUTP/Political Files/2018/State/Steve Gaynor for AZ SOS/KUTP -- Steve Gaynor -- 821586.pdf,contracts Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KUTP/Political Files/2018/State/Steve Gaynor for AZ SOS/Steve Gaynor for AZ SOS cover sheet.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/David Brill US House 2018/Brill 1668788 9.30-10.3.pdf,ordersScraping or Timeout Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/David Brill US House 2018/POL David Brill D US House AZ 2.pdf,invoices Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/David Brill US House 2018/POL David Brill D US House AZ.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Debbie Lesko 2018/Lesko 1675140 10.29-11.6.pdf,orders Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Debbie Lesko 2018/Lesko-NRCC NAB .pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Debbie Lesko 2018/POL Debbie Lesko NRCC R US 1.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Debbie Lesko 2018/POL Debbie Lesko NRCC R US 2.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Debbie Lesko 2018/POL Debbie Lesko NRCC R US 3.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Debbie Lesko 2018/POL Debbie Lesko NRCC R US 4.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Debbie Lesko AZ Republican Party 2018/Lesko AZRP NAB.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Debbie Lesko NRSC 2018/Debbie Lesko NRCC April Invoices.pdf,invoicesScraping or Timeout Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Debbie Lesko NRSC 2018/Lesko NRCC 1587083 4.14-424.pdf,orders Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Debbie Lesko NRSC 2018/Lesko NRCC Mar 27-Apr 13.pdf,orders Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Debbie Lesko NRSC 2018/Lesko NRCC NAB.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Debbie Lesko NRSC 2018/Lesko-NRCC NAB .pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Greg Stanton US House 2018/POL Greg Stanton D US House 1.pdf,invoices Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Greg Stanton US House 2018/POL Greg Stanton D US House 10.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Greg Stanton US House 2018/POL Greg Stanton D US House 11.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Greg Stanton US House 2018/POL Greg Stanton D US House 2.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Greg Stanton US House 2018/POL Greg Stanton D US House 3.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Greg Stanton US House 2018/POL Greg Stanton D US House 4.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Greg Stanton US House 2018/POL Greg Stanton D US House 5.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Greg Stanton US House 2018/POL Greg Stanton D US House 6.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Greg Stanton US House 2018/POL Greg Stanton D US House 7.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Greg Stanton US House 2018/POL Greg Stanton D US House 8.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Greg Stanton US House 2018/POL Greg Stanton D US House 9.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Greg Stanton US House 2018/Stanton 1651526 10.23-10.29.pdf,orders Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Greg Stanton US House 2018/Stanton 1651751 10.30-11.6.pdf,orders Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Greg Stanton US House 2018/Stanton 1653894 9.13-9.17.pdf,orders Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Greg Stanton US House 2018/Stanton 1655641 9.18-9.24.pdf,orders Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Greg Stanton US House 2018/Stanton 1660851 9.25-10.1.pdf,orders Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Greg Stanton US House 2018/Stanton 1667923 10.2-10.8.pdf,orders Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Greg Stanton US House 2018/Stanton 1673259 10.9-10.15.pdf,orders Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Greg Stanton US House 2018/Stanton 1674444 10.16-10.22.pdf,ordersScraping or Timeout Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Greg Stanton US House 2018/Stanton NAB.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Ruben Gallego US House 2018/Gallego 1637696 8.2-8.13.pdf,ordersScraping or Timeout Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Ruben Gallego US House 2018/Gallego NAB.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Ruben Gallego US House 2018/KPNX Rubin Gallego 2018 1637696 Invoice.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Ruben Gallego US House 2018/POL Ruben Gallego US House D AZ.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Steve Ferrara US House 2018/Ferrara 1668730 10.30-11.6.pdf,orders Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Steve Ferrara US House 2018/POL Steve Ferrara R US House 1.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Steve Ferrara US House 2018/POL Steve Ferrara R US House 2.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Steve Ferrara US House 2018/POL Steve Ferrara R US House 3.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Steve Ferrara US House 2018/POL Steve Ferrara R US House 4.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Steve Ferrara US House 2018/POL Steve Ferrara R US House 5.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Steve Ferrara US House 2018/POL Steve Ferrara R US House 6.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Steve Ferrara US House 2018/Steve Ferrara 1658337 10.2-10.8.pdf,ordersScraping or Timeout Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Steve Ferrara US House 2018/Steve Ferrara 1658340 10.9-10.15.pdf,ordersScraping or Timeout Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Steve Ferrara US House 2018/Steve Ferrara 1658342 10.16-10.22.pdf,ordersScraping or Timeout Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Steve Ferrara US House 2018/Steve Ferrara NAB.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Steve Ferrara US House 2018/Steve Ferrera 1658332 9.25-10.1.pdf,ordersScraping or Timeout Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tiffany Shedd US House 2018/POL Tiffany Shedd R US House.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tiffany Shedd US House 2018/Shedd 1644147 8.17-8.24.pdf,orders Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tiffany Shedd US House 2018/Tiffany Shedd NAB.pdf,No parser written for file.
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tipirneni 2018/POL Hiral Tipirneni D US House 18.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tipirneni 2018/Tipirneni 1573529 3.28-4.3.pdf,orders Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tipirneni 2018/Hiral Tipirneni KPNX 1588002 April Invoice 2018.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tipirneni 2018/Hiral Tipirneni KPNX April Invoices 2018.pdf,invoicesScraping or Timeout Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tipirneni 2018/Hiral Tipirneni KPNX March 2017 Invoice.pdf,invoices Scraping Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tipirneni 2018/POL Hiral Tipirneni D US House 1.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tipirneni 2018/POL Hiral Tipirneni D US House 10.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tipirneni 2018/POL Hiral Tipirneni D US House 11.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tipirneni 2018/POL Hiral Tipirneni D US House 12.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tipirneni 2018/POL Hiral Tipirneni D US House 13.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tipirneni 2018/POL Hiral Tipirneni D US House 14.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tipirneni 2018/POL Hiral Tipirneni D US House 15.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tipirneni 2018/POL Hiral Tipirneni D US House 16.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tipirneni 2018/POL Hiral Tipirneni D US House 17.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tipirneni 2018/POL Hiral Tipirneni D US House 19.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tipirneni 2018/POL Hiral Tipirneni D US House 2.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tipirneni 2018/POL Hiral Tipirneni D US House 20.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tipirneni 2018/POL Hiral Tipirneni D US House 21.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tipirneni 2018/POL Hiral Tipirneni D US House 22.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tipirneni 2018/POL Hiral Tipirneni D US House 3.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tipirneni 2018/POL Hiral Tipirneni D US House 4.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tipirneni 2018/POL Hiral Tipirneni D US House 5.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tipirneni 2018/POL Hiral Tipirneni D US House 6.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tipirneni 2018/POL Hiral Tipirneni D US House 7.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tipirneni 2018/POL Hiral Tipirneni D US House 8.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tipirneni 2018/POL Hiral Tipirneni D US House 9.pdf,invoices Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tipirneni 2018/Tipirneni 1568266 3.21-3.27.pdf,orders Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tipirneni 2018/Tipirneni 1579294 3.28-4.3.pdf,orders Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tipirneni 2018/Tipirneni 1582047 4.4-4.10.pdf,orders Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tipirneni 2018/Tipirneni 1585133 4.8-4.9.pdf,orders Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tipirneni 2018/Tipirneni 1585594 4.11-4.17.pdf,ordersScraping or Timeout Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tipirneni 2018/Tipirneni 1586562 4.11-4.17.pdf,orders Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tipirneni 2018/Tipirneni 1588002 4.17-4.23.pdf,orders Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tipirneni 2018/Tipirneni 1588604 4.17-423.pdf,ordersScraping or Timeout Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tipirneni 2018/Tipirneni 1589075 4.19-4.23.pdf,orders Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tipirneni 2018/Tipirneni 1589453 4.18-4.24.pdf,ordersScraping or Timeout Error
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tipirneni 2018/Tipirneni 1656431 9.18-9.24.pdf,orders Success
/media/andrew/F08C9B848C9B444E/analysis/tv/buys/PHOENIX (PRESCOTT)/KPNX/Political Files/2018/Federal/US House/Tipirneni 2018/Tipirneni 1660872 9.25-10.1.pdf,orders Success
